#yymmdd    hhmmss   name          ra        dec       fwhm a/b  theta  sky   nstar ccdtemp tempam  encra     
2014-03-24 03:28:46 20140323_1929.fits(obstype=survey 185.539464 68.009982 4.08 1.05 -43.77 156.733 114 261.077 -7.500 48.543074
2014-03-24 03:28:50 20140323_1930.fits(obstype=survey 185.539464 68.009982 4.17 1.08 -43.40 156.817 114 261.077 -7.500 48.543074
2014-03-24 03:28:55 20140323_1931.fits(obstype=survey 185.539464 68.009982 4.02 1.05 -3.65 156.987 116 261.077 -7.500 48.543074
2014-03-24 03:28:59 20140323_1932.fits(obstype=survey 185.539464 68.009982 3.89 1.05 -3.00 157.637 115 261.077 -7.500 48.543074
2014-03-24 03:29:04 20140323_1933.fits(obstype=survey 185.539464 68.009982 3.96 1.06 -44.23 157.753 112 261.077 -7.500 48.543074
2014-03-24 03:29:08 20140323_1934.fits(obstype=survey 185.539464 68.009982 4.01 1.11 -23.94 157.567 114 261.077 -7.500 48.543074
2014-03-24 03:29:13 20140323_1935.fits(obstype=survey 185.539464 68.009982 3.88 1.05 -13.26 157.332 114 261.077 -7.500 48.543074
2014-03-24 03:29:17 20140323_1936.fits(obstype=survey 185.539464 68.009982 4.22 1.06 -12.92 157.913 112 261.077 -7.500 48.543074
2014-03-24 03:29:21 20140323_1937.fits(obstype=survey 185.539464 68.009982 4.37 1.05 -43.66 158.064 116 261.077 -7.500 48.543074
2014-03-24 03:29:26 20140323_1938.fits(obstype=survey 185.539464 68.009982 4.37 1.05 -34.93 157.737 110 261.077 -7.500 48.543074
2014-03-24 03:29:30 20140323_1939.fits(obstype=survey 185.539464 68.009982 4.58 1.05 -54.92 158.386 116 261.077 -7.500 48.543074
2014-03-24 03:29:35 20140323_1940.fits(obstype=survey 185.539464 68.009982 4.07 1.05 -24.11 158.714 111 261.077 -7.500 48.543074
2014-03-24 03:29:39 20140323_1941.fits(obstype=survey 185.539464 68.009982 3.91 1.06 -44.99 158.651 116 261.077 -7.500 48.543074
2014-03-24 03:29:44 20140323_1942.fits(obstype=survey 185.539464 68.009982 3.91 1.05 -13.61 158.321 120 261.077 -7.500 48.543074
2014-03-24 03:29:48 20140323_1943.fits(obstype=survey 185.539464 68.009982 4.08 1.05 -14.63 158.632 119 261.077 -7.500 48.543074
2014-03-24 03:29:53 20140323_1944.fits(obstype=survey 185.539464 68.009982 4.13 1.05 -24.32 158.742 112 261.077 -7.500 48.543074
2014-03-24 03:34:38 20140323_1945.fits(obstype=survey 181.529087 68.010363 3.83 1.10 -64.13 176.025 114 260.980 -7.500 54.156019
2014-03-24 03:34:42 20140323_1946.fits(obstype=survey 181.529087 68.010363 3.76 1.05 -24.60 186.758 118 260.980 -7.500 54.156019
2014-03-24 03:34:46 20140323_1947.fits(obstype=survey 181.529087 68.010363 3.96 1.02 -52.97 186.37 119 260.980 -7.500 54.156019
2014-03-24 03:34:51 20140323_1948.fits(obstype=survey 181.529087 68.010363 3.75 1.05 -34.03 186.199 120 260.980 -7.500 54.156019
2014-03-24 03:34:55 20140323_1949.fits(obstype=survey 181.529087 68.010363 3.71 1.05 -64.70 186.898 114 260.980 -7.500 54.156019
2014-03-24 03:35:00 20140323_1950.fits(obstype=survey 181.529087 68.010363 3.84 1.05 -44.46 177.349 119 260.980 -7.500 54.156019
2014-03-24 03:35:04 20140323_1951.fits(obstype=survey 181.529087 68.010363 3.83 1.06 25.33 187.165 110 260.980 -7.500 54.156019
2014-03-24 03:35:08 20140323_1952.fits(obstype=survey 181.529087 68.010363 3.73 1.03 -14.17 187.487 124 260.980 -7.500 54.156019
2014-03-24 03:35:12 20140323_1953.fits(obstype=survey 181.529087 68.010363 3.46 1.05 -64.19 177.666 118 260.980 -7.500 54.156019
2014-03-24 03:35:17 20140323_1954.fits(obstype=survey 181.529087 68.010363 3.82 1.03 -34.05 187.497 120 260.980 -7.500 54.156019
2014-03-24 03:35:21 20140323_1955.fits(obstype=survey 181.529087 68.010363 3.93 1.10 -4.58 178.406 118 260.980 -7.500 54.156019
2014-03-24 03:35:26 20140323_1956.fits(obstype=survey 181.529087 68.010363 3.75 1.05 -37.03 188.638 117 260.980 -7.500 54.156019
2014-03-24 03:35:30 20140323_1957.fits(obstype=survey 181.529087 68.010363 3.97 1.05 -14.25 188.356 117 260.980 -7.500 54.156019
2014-03-24 03:35:35 20140323_1958.fits(obstype=survey 181.529087 68.010363 3.96 1.06 -33.92 187.95 115 260.980 -7.500 54.156019
2014-03-24 03:35:39 20140323_1959.fits(obstype=survey 181.529087 68.010363 3.77 1.11 -13.01 187.677 120 260.980 -7.500 54.156019
2014-03-24 03:35:44 20140323_1960.fits(obstype=survey 181.529087 68.010363 3.51 1.05 -42.82 189.107 122 260.980 -7.500 54.156019
2014-03-24 03:35:48 20140323_1961.fits(obstype=survey 181.529087 68.010363 3.69 1.02 75.02 189.86 115 260.980 -7.500 54.156019
2014-03-24 03:35:53 20140323_1962.fits(obstype=survey 181.529087 68.010363 3.95 1.03 -24.00 175.904 115 260.980 -7.500 54.156019
2014-03-24 03:35:57 20140323_1963.fits(obstype=survey 181.529087 68.010363 4.19 1.05 -2.86 180.939 118 260.980 -7.500 54.156019
2014-03-24 03:36:01 20140323_1964.fits(obstype=survey 181.529087 68.010363 4.47 1.06 -24.18 181.127 109 260.980 -7.500 54.156019
2014-03-24 03:36:06 20140323_1965.fits(obstype=survey 181.529087 68.010363 4.59 1.06 -13.35 191.024 108 260.980 -7.500 54.156019
2014-03-24 03:36:10 20140323_1966.fits(obstype=survey 181.529087 68.010363 4.00 1.03 -53.48 191.071 113 260.980 -7.500 54.156019
2014-03-24 03:36:15 20140323_1967.fits(obstype=survey 181.529087 68.010363 4.39 1.03 -74.60 191.677 109 260.980 -7.500 54.156019
2014-03-24 03:36:19 20140323_1968.fits(obstype=survey 181.529087 68.010363 4.39 1.02 35.58 192.102 115 260.980 -7.500 54.156019
2014-03-24 03:41:03 20140323_1969.fits(obstype=survey 185.533637 68.010106 3.42 1.05 -33.87 167.359 112 260.577 -7.300 51.774456
2014-03-24 03:41:07 20140323_1970.fits(obstype=survey 185.533637 68.010106 3.66 1.03 -44.35 167.233 117 260.577 -7.300 51.774456
2014-03-24 03:41:12 20140323_1971.fits(obstype=survey 185.533637 68.010106 3.75 1.08 -25.00 167.775 110 260.577 -7.300 51.774456
2014-03-24 03:41:16 20140323_1972.fits(obstype=survey 185.533637 68.010106 3.74 1.08 -6.25 168.104 111 260.577 -7.300 51.774456
2014-03-24 03:41:20 20140323_1973.fits(obstype=survey 185.533637 68.010106 4.12 1.05 -24.39 168.632 109 260.577 -7.300 51.774456
2014-03-24 03:41:25 20140323_1974.fits(obstype=survey 185.533637 68.010106 3.62 1.05 -13.65 169.346 111 260.577 -7.300 51.774456
2014-03-24 03:41:29 20140323_1975.fits(obstype=survey 185.533637 68.010106 3.54 1.12 -54.21 169.295 113 260.577 -7.300 51.774456
2014-03-24 03:41:34 20140323_1976.fits(obstype=survey 185.533637 68.010106 3.60 1.03 -23.83 168.906 110 260.577 -7.300 51.774456
2014-03-24 03:41:38 20140323_1977.fits(obstype=survey 185.533637 68.010106 3.43 1.09 -11.19 169.584 116 260.577 -7.300 51.774456
2014-03-24 03:41:42 20140323_1978.fits(obstype=survey 185.533637 68.010106 3.33 1.06 -14.94 169.393 113 260.577 -7.300 51.774456
2014-03-24 03:41:47 20140323_1979.fits(obstype=survey 185.533637 68.010106 3.51 1.07 -16.94 170.022 111 260.577 -7.300 51.774456
2014-03-24 03:41:51 20140323_1980.fits(obstype=survey 185.533637 68.010106 3.60 1.06 -24.39 170.305 114 260.577 -7.300 51.774456
2014-03-24 03:41:56 20140323_1981.fits(obstype=survey 185.533637 68.010106 3.62 1.05 -10.18 169.812 119 260.577 -7.300 51.774456
2014-03-24 03:42:00 20140323_1982.fits(obstype=survey 185.533637 68.010106 3.54 1.06 -4.74 170.518 112 260.577 -7.300 51.774456
2014-03-24 03:42:05 20140323_1983.fits(obstype=survey 185.533637 68.010106 3.61 1.06 -34.27 171.008 113 260.577 -7.300 51.774456
2014-03-24 03:42:09 20140323_1984.fits(obstype=survey 185.533637 68.010106 3.45 1.09 -34.09 171.554 114 260.577 -7.300 51.774456
2014-03-24 03:42:13 20140323_1985.fits(obstype=survey 185.533637 68.010106 3.41 1.05 -14.06 171.837 116 260.577 -7.300 51.774456
2014-03-24 03:42:18 20140323_1986.fits(obstype=survey 185.533637 68.010106 3.61 1.07 -43.69 172.365 114 260.577 -7.300 51.774456
2014-03-24 03:42:22 20140323_1987.fits(obstype=survey 185.533637 68.010106 3.58 1.05 -14.31 173.64 117 260.577 -7.300 51.774456
2014-03-24 03:42:27 20140323_1988.fits(obstype=survey 185.533637 68.010106 3.62 1.06 -23.55 172.807 113 260.577 -7.300 51.774456
2014-03-24 03:42:32 20140323_1989.fits(obstype=survey 185.533637 68.010106 3.59 1.03 -3.75 162.503 108 260.577 -7.300 51.774456
2014-03-24 03:42:36 20140323_1990.fits(obstype=survey 185.533637 68.010106 3.58 1.06 -34.88 172 111 260.577 -7.300 51.774456
2014-03-24 03:42:41 20140323_1991.fits(obstype=survey 185.533637 68.010106 3.54 1.03 5.76 172.831 111 260.577 -7.300 51.774456
2014-03-24 03:42:45 20140323_1992.fits(obstype=survey 185.533637 68.010106 3.79 1.08 -4.92 173.415 111 260.577 -7.300 51.774456
2014-03-24 03:47:33 20140323_1993.fits(obstype=survey 181.522916 68.010404 4.21 1.02 -74.17 206.12 110 260.807 -7.600 57.397198
2014-03-24 03:47:38 20140323_1994.fits(obstype=survey 181.522916 68.010404 4.32 1.05 76.03 200.03 106 260.807 -7.600 57.397198
2014-03-24 03:47:42 20140323_1995.fits(obstype=survey 181.522916 68.010404 4.99 1.02 -4.73 204.456 102 260.807 -7.600 57.397198
2014-03-24 03:47:46 20140323_1996.fits(obstype=survey 181.522916 68.010404 5.12 1.02 15.84 205.017 99 260.807 -7.600 57.397198
2014-03-24 03:47:51 20140323_1997.fits(obstype=survey 181.522916 68.010404 4.73 1.05 -34.31 206.26 107 260.807 -7.600 57.397198
2014-03-24 03:47:55 20140323_1998.fits(obstype=survey 181.522916 68.010404 4.17 1.05 -34.09 207.108 106 260.807 -7.600 57.397198
2014-03-24 03:48:00 20140323_1999.fits(obstype=survey 181.522916 68.010404 4.36 1.02 -74.69 187.154 107 260.807 -7.600 57.397198
2014-03-24 03:48:04 20140323_2000.fits(obstype=survey 181.522916 68.010404 4.22 1.05 15.02 192.925 108 260.807 -7.600 57.397198
2014-03-24 03:48:09 20140323_2001.fits(obstype=survey 181.522916 68.010404 4.09 1.02 -4.93 207.165 112 260.807 -7.600 57.397198
2014-03-24 03:48:13 20140323_2002.fits(obstype=survey 181.522916 68.010404 4.23 1.06 -52.43 207.878 109 260.807 -7.600 57.397198
2014-03-24 03:48:19 20140323_2003.fits(obstype=survey 181.522916 68.010404 4.60 1.06 -84.85 188.474 102 260.807 -7.600 57.397198
2014-03-24 03:48:23 20140323_2004.fits(obstype=survey 181.522916 68.010404 5.09 1.02 -74.23 193.367 101 260.807 -7.600 57.397198
2014-03-24 03:48:28 20140323_2005.fits(obstype=survey 181.522916 68.010404 5.14 1.08 -84.66 207.712 99 260.807 -7.600 57.397198
2014-03-24 03:48:32 20140323_2006.fits(obstype=survey 181.522916 68.010404 4.83 1.05 59.13 195.044 102 260.807 -7.600 57.397198
2014-03-24 03:48:37 20140323_2007.fits(obstype=survey 181.522916 68.010404 4.52 1.02 46.54 209.845 108 260.807 -7.600 57.397198
2014-03-24 03:48:41 20140323_2008.fits(obstype=survey 181.522916 68.010404 3.78 1.06 -32.77 195.158 117 260.807 -7.600 57.397198
2014-03-24 03:48:46 20140323_2009.fits(obstype=survey 181.522916 68.010404 3.80 1.02 5.61 208.813 115 260.807 -7.600 57.397198
2014-03-24 03:48:50 20140323_2010.fits(obstype=survey 181.522916 68.010404 3.60 1.05 -14.94 198.054 115 260.807 -7.600 57.397198
2014-03-24 03:48:55 20140323_2011.fits(obstype=survey 181.522916 68.010404 3.38 1.05 -13.74 209.512 117 260.807 -7.600 57.397198
2014-03-24 03:49:00 20140323_2012.fits(obstype=survey 181.522916 68.010404 3.60 1.06 -40.70 195.461 117 260.807 -7.600 57.397198
2014-03-24 03:49:04 20140323_2013.fits(obstype=survey 181.522916 68.010404 3.40 1.08 -43.12 210.103 115 260.807 -7.600 57.397198
2014-03-24 03:49:09 20140323_2014.fits(obstype=survey 181.522916 68.010404 3.72 1.05 -23.21 195.745 118 260.807 -7.600 57.397198
2014-03-24 03:49:13 20140323_2015.fits(obstype=survey 181.522916 68.010404 3.32 1.08 -33.85 195.986 118 260.807 -7.600 57.397198
2014-03-24 03:49:23 20140323_2016.fits(obstype=survey 181.522916 68.010404 3.17 1.06 -43.63 210.363 118 260.807 -7.600 57.397198
2014-03-24 03:53:58 20140323_2017.fits(obstype=survey 185.527432 68.010182 2.95 1.07 -43.76 182.177 118 260.481 -7.800 55.017757
2014-03-24 03:54:03 20140323_2018.fits(obstype=survey 185.527432 68.010182 3.12 1.04 -44.04 173.702 114 260.481 -7.800 55.017757
2014-03-24 03:54:07 20140323_2019.fits(obstype=survey 185.527432 68.010182 3.33 1.05 -34.39 174.144 110 260.481 -7.800 55.017757
2014-03-24 03:54:12 20140323_2020.fits(obstype=survey 185.527432 68.010182 3.15 1.08 -37.69 184.328 114 260.481 -7.800 55.017757
2014-03-24 03:54:17 20140323_2021.fits(obstype=survey 185.527432 68.010182 3.12 1.06 -62.55 175.809 115 260.481 -7.800 55.017757
2014-03-24 03:54:21 20140323_2022.fits(obstype=survey 185.527432 68.010182 3.13 1.09 -24.99 176.188 117 260.481 -7.800 55.017757
2014-03-24 03:54:26 20140323_2023.fits(obstype=survey 185.527432 68.010182 3.38 1.07 -33.41 185.067 115 260.481 -7.800 55.017757
2014-03-24 03:54:30 20140323_2024.fits(obstype=survey 185.527432 68.010182 3.34 1.09 17.53 176.583 114 260.481 -7.800 55.017757
2014-03-24 03:54:35 20140323_2025.fits(obstype=survey 185.527432 68.010182 3.57 1.06 -22.46 176.533 117 260.481 -7.800 55.017757
2014-03-24 03:54:39 20140323_2026.fits(obstype=survey 185.527432 68.010182 3.37 1.03 6.73 176.755 117 260.481 -7.800 55.017757
2014-03-24 03:54:44 20140323_2027.fits(obstype=survey 185.527432 68.010182 3.38 1.05 -33.35 176.997 115 260.481 -7.800 55.017757
2014-03-24 03:54:48 20140323_2028.fits(obstype=survey 185.527432 68.010182 3.55 1.05 -12.82 177.741 114 260.481 -7.800 55.017757
2014-03-24 03:54:53 20140323_2029.fits(obstype=survey 185.527432 68.010182 3.31 1.05 -33.68 178.205 111 260.481 -7.800 55.017757
2014-03-24 03:54:57 20140323_2030.fits(obstype=survey 185.527432 68.010182 3.20 1.07 -23.60 178.297 113 260.481 -7.800 55.017757
2014-03-24 03:55:02 20140323_2031.fits(obstype=survey 185.527432 68.010182 3.26 1.08 -43.99 178.314 116 260.481 -7.800 55.017757
2014-03-24 03:55:06 20140323_2032.fits(obstype=survey 185.527432 68.010182 3.37 1.09 -22.49 179.263 113 260.481 -7.800 55.017757
2014-03-24 03:55:11 20140323_2033.fits(obstype=survey 185.527432 68.010182 3.36 1.08 -23.67 179.789 113 260.481 -7.800 55.017757
2014-03-24 03:55:15 20140323_2034.fits(obstype=survey 185.527432 68.010182 3.29 1.03 -53.63 179.825 112 260.481 -7.800 55.017757
2014-03-24 03:55:20 20140323_2035.fits(obstype=survey 185.527432 68.010182 3.39 1.05 -23.99 179.973 113 260.481 -7.800 55.017757
2014-03-24 03:55:24 20140323_2036.fits(obstype=survey 185.527432 68.010182 3.38 1.06 -33.06 180.613 116 260.481 -7.800 55.017757
2014-03-24 03:55:29 20140323_2037.fits(obstype=survey 185.527432 68.010182 3.48 1.05 -12.52 180.627 112 260.481 -7.800 55.017757
2014-03-24 03:55:33 20140323_2038.fits(obstype=survey 185.527432 68.010182 3.40 1.06 -23.79 180.202 116 260.481 -7.800 55.017757
2014-03-24 03:55:38 20140323_2039.fits(obstype=survey 185.527432 68.010182 3.42 1.06 -11.12 181.074 115 260.481 -7.800 55.017757
2014-03-24 03:55:42 20140323_2040.fits(obstype=survey 185.527432 68.010182 3.22 1.05 -22.21 180.978 114 260.481 -7.800 55.017757
2014-03-24 04:00:27 20140323_2041.fits(obstype=survey 181.517457 68.010413 3.16 1.06 -24.53 209.643 121 260.654 -7.900 60.635193
2014-03-24 04:00:31 20140323_2042.fits(obstype=survey 181.517457 68.010413 3.29 1.06 -33.68 210.025 122 260.654 -7.900 60.635193
2014-03-24 04:00:36 20140323_2043.fits(obstype=survey 181.517457 68.010413 3.21 1.07 -32.74 220.851 121 260.654 -7.900 60.635193
2014-03-24 04:00:40 20140323_2044.fits(obstype=survey 181.517457 68.010413 3.28 1.08 -24.73 210.122 118 260.654 -7.900 60.635193
2014-03-24 04:00:45 20140323_2045.fits(obstype=survey 181.517457 68.010413 2.99 1.06 -74.98 211.078 126 260.654 -7.900 60.635193
2014-03-24 04:00:49 20140323_2046.fits(obstype=survey 181.517457 68.010413 3.02 1.06 -31.20 220.65 122 260.654 -7.900 60.635193
2014-03-24 04:00:54 20140323_2047.fits(obstype=survey 181.517457 68.010413 3.34 1.09 -12.41 209.634 118 260.654 -7.900 60.635193
2014-03-24 04:00:58 20140323_2048.fits(obstype=survey 181.517457 68.010413 3.19 1.06 -32.23 220.276 120 260.654 -7.900 60.635193
2014-03-24 04:01:02 20140323_2049.fits(obstype=survey 181.517457 68.010413 3.30 1.08 -33.45 220.745 119 260.654 -7.900 60.635193
2014-03-24 04:01:07 20140323_2050.fits(obstype=survey 181.517457 68.010413 3.42 1.06 -26.66 212.282 118 260.654 -7.900 60.635193
2014-03-24 04:01:11 20140323_2051.fits(obstype=survey 181.517457 68.010413 3.18 1.06 -33.76 212.63 121 260.654 -7.900 60.635193
2014-03-24 04:01:16 20140323_2052.fits(obstype=survey 181.517457 68.010413 3.49 1.07 -34.66 211.501 115 260.654 -7.900 60.635193
2014-03-24 04:01:20 20140323_2053.fits(obstype=survey 181.517457 68.010413 3.36 1.06 -24.56 223.426 117 260.654 -7.900 60.635193
2014-03-24 04:01:25 20140323_2054.fits(obstype=survey 181.517457 68.010413 3.41 1.06 -39.45 223.353 116 260.654 -7.900 60.635193
2014-03-24 04:01:29 20140323_2055.fits(obstype=survey 181.517457 68.010413 3.40 1.06 -28.80 223.752 114 260.654 -7.900 60.635193
2014-03-24 04:01:34 20140323_2056.fits(obstype=survey 181.517457 68.010413 3.19 1.08 -34.56 223.418 120 260.654 -7.900 60.635193
2014-03-24 04:01:38 20140323_2057.fits(obstype=survey 181.517457 68.010413 3.21 1.11 -42.42 225.086 116 260.654 -7.900 60.635193
2014-03-24 04:01:43 20140323_2058.fits(obstype=survey 181.517457 68.010413 3.37 1.05 -34.99 214.624 118 260.654 -7.900 60.635193
2014-03-24 04:01:47 20140323_2059.fits(obstype=survey 181.517457 68.010413 3.59 1.08 -34.15 214.352 118 260.654 -7.900 60.635193
2014-03-24 04:01:52 20140323_2060.fits(obstype=survey 181.517457 68.010413 3.40 1.08 -53.52 214.687 112 260.654 -7.900 60.635193
2014-03-24 04:01:56 20140323_2061.fits(obstype=survey 181.517457 68.010413 3.57 1.08 -24.18 214.592 112 260.654 -7.900 60.635193
2014-03-24 04:02:01 20140323_2062.fits(obstype=survey 181.517457 68.010413 3.20 1.08 -11.96 214.204 112 260.654 -7.900 60.635193
2014-03-24 04:02:05 20140323_2063.fits(obstype=survey 181.517457 68.010413 3.19 1.06 -52.67 225.822 114 260.654 -7.900 60.635193
2014-03-24 04:02:09 20140323_2064.fits(obstype=survey 181.517457 68.010413 3.36 1.06 -21.40 216.15 122 260.654 -7.900 60.635193
2014-03-24 04:06:52 20140323_2065.fits(obstype=survey 185.521759 68.010212 3.17 1.04 -13.59 192.693 121 260.346 -8.100 58.257737
2014-03-24 04:06:56 20140323_2066.fits(obstype=survey 185.521759 68.010212 3.22 1.06 -24.69 194.226 116 260.346 -8.100 58.257737
2014-03-24 04:07:01 20140323_2067.fits(obstype=survey 185.521759 68.010212 3.06 1.06 -63.56 194.254 120 260.346 -8.100 58.257737
2014-03-24 04:07:05 20140323_2068.fits(obstype=survey 185.521759 68.010212 3.33 1.11 -23.80 193.437 118 260.346 -8.100 58.257737
2014-03-24 04:07:10 20140323_2069.fits(obstype=survey 185.521759 68.010212 3.40 1.12 -43.01 194.758 113 260.346 -8.100 58.257737
2014-03-24 04:07:14 20140323_2070.fits(obstype=survey 185.521759 68.010212 3.15 1.08 -34.99 195.776 118 260.346 -8.100 58.257737
2014-03-24 04:07:18 20140323_2071.fits(obstype=survey 185.521759 68.010212 3.19 1.05 -4.88 200.315 119 260.346 -8.100 58.257737
2014-03-24 04:07:23 20140323_2072.fits(obstype=survey 185.521759 68.010212 3.06 1.14 -32.90 195.76 114 260.346 -8.100 58.257737
2014-03-24 04:07:28 20140323_2073.fits(obstype=survey 185.521759 68.010212 2.98 1.09 -33.16 195.792 117 260.346 -8.100 58.257737
2014-03-24 04:07:32 20140323_2074.fits(obstype=survey 185.521759 68.010212 2.97 1.08 -54.31 196.842 122 260.346 -8.100 58.257737
2014-03-24 04:07:37 20140323_2075.fits(obstype=survey 185.521759 68.010212 3.14 1.05 -14.07 211.761 120 260.346 -8.100 58.257737
2014-03-24 04:07:41 20140323_2076.fits(obstype=survey 185.521759 68.010212 3.19 1.09 -22.88 196.28 120 260.346 -8.100 58.257737
2014-03-24 04:07:45 20140323_2077.fits(obstype=survey 185.521759 68.010212 2.97 1.08 -4.99 197.16 121 260.346 -8.100 58.257737
2014-03-24 04:07:50 20140323_2078.fits(obstype=survey 185.521759 68.010212 3.21 1.02 -4.27 212.663 115 260.346 -8.100 58.257737
2014-03-24 04:07:55 20140323_2079.fits(obstype=survey 185.521759 68.010212 3.21 1.05 -34.94 197.724 117 260.346 -8.100 58.257737
2014-03-24 04:07:59 20140323_2080.fits(obstype=survey 185.521759 68.010212 2.82 1.08 -4.21 198.527 121 260.346 -8.100 58.257737
2014-03-24 04:08:04 20140323_2081.fits(obstype=survey 185.521759 68.010212 3.12 1.09 -23.00 198.426 115 260.346 -8.100 58.257737
2014-03-24 04:08:08 20140323_2082.fits(obstype=survey 185.521759 68.010212 2.97 1.05 -27.06 198.514 123 260.346 -8.100 58.257737
2014-03-24 04:08:13 20140323_2083.fits(obstype=survey 185.521759 68.010212 2.78 1.06 -24.90 198.474 123 260.346 -8.100 58.257737
2014-03-24 04:08:17 20140323_2084.fits(obstype=survey 185.521759 68.010212 2.81 1.06 -29.56 199.412 120 260.346 -8.100 58.257737
2014-03-24 04:08:22 20140323_2085.fits(obstype=survey 185.521759 68.010212 3.13 1.06 -24.69 199.59 116 260.346 -8.100 58.257737
2014-03-24 04:08:26 20140323_2086.fits(obstype=survey 185.521759 68.010212 3.20 1.05 -3.53 200.175 114 260.346 -8.100 58.257737
2014-03-24 04:08:31 20140323_2087.fits(obstype=survey 185.521759 68.010212 3.20 1.08 -41.26 200.099 116 260.346 -8.100 58.257737
2014-03-24 04:08:35 20140323_2088.fits(obstype=survey 185.521759 68.010212 3.22 1.03 -23.61 201.146 114 260.346 -8.100 58.257737
2014-03-24 04:13:21 20140323_2089.fits(obstype=survey 181.512119 68.010305 3.28 1.05 -33.66 225.965 119 260.307 -8.100 63.878604
2014-03-24 04:13:26 20140323_2090.fits(obstype=survey 181.512119 68.010305 3.32 1.02 -24.08 226.302 115 260.307 -8.100 63.878604
2014-03-24 04:13:30 20140323_2091.fits(obstype=survey 181.512119 68.010305 3.35 1.06 -29.57 226.905 115 260.307 -8.100 63.878604
2014-03-24 04:13:35 20140323_2092.fits(obstype=survey 181.512119 68.010305 3.30 1.05 -44.75 227.838 109 260.307 -8.100 63.878604
2014-03-24 04:13:39 20140323_2093.fits(obstype=survey 181.512119 68.010305 3.09 1.09 -40.85 217.165 116 260.307 -8.100 63.878604
2014-03-24 04:13:44 20140323_2094.fits(obstype=survey 181.512119 68.010305 3.26 1.05 -44.99 227.353 113 260.307 -8.100 63.878604
2014-03-24 04:13:48 20140323_2095.fits(obstype=survey 181.512119 68.010305 3.31 1.05 -27.67 227.665 114 260.307 -8.100 63.878604
2014-03-24 04:13:53 20140323_2096.fits(obstype=survey 181.512119 68.010305 3.39 1.06 -72.02 228.35 109 260.307 -8.100 63.878604
2014-03-24 04:13:57 20140323_2097.fits(obstype=survey 181.512119 68.010305 3.21 1.06 -40.64 229.716 116 260.307 -8.100 63.878604
2014-03-24 04:14:02 20140323_2098.fits(obstype=survey 181.512119 68.010305 3.21 1.05 -29.11 228.497 116 260.307 -8.100 63.878604
2014-03-24 04:14:06 20140323_2099.fits(obstype=survey 181.512119 68.010305 3.17 1.06 -54.19 228.405 109 260.307 -8.100 63.878604
2014-03-24 04:14:10 20140323_2100.fits(obstype=survey 181.512119 68.010305 3.50 1.06 -18.66 229.187 106 260.307 -8.100 63.878604
2014-03-24 04:14:15 20140323_2101.fits(obstype=survey 181.512119 68.010305 3.87 1.06 -16.75 229.246 107 260.307 -8.100 63.878604
2014-03-24 04:14:20 20140323_2102.fits(obstype=survey 181.512119 68.010305 3.94 1.04 -29.69 230.83 101 260.307 -8.100 63.878604
2014-03-24 04:14:24 20140323_2103.fits(obstype=survey 181.512119 68.010305 3.98 1.07 -18.30 229.248 106 260.307 -8.100 63.878604
2014-03-24 04:14:29 20140323_2104.fits(obstype=survey 181.512119 68.010305 4.02 1.06 -42.70 228.597 106 260.307 -8.100 63.878604
2014-03-24 04:14:33 20140323_2105.fits(obstype=survey 181.512119 68.010305 3.76 1.05 -24.53 229.796 109 260.307 -8.100 63.878604
2014-03-24 04:14:38 20140323_2106.fits(obstype=survey 181.512119 68.010305 3.81 1.06 -4.74 230.526 111 260.307 -8.100 63.878604
2014-03-24 04:14:42 20140323_2107.fits(obstype=survey 181.512119 68.010305 3.58 1.05 0.24 245.84 109 260.307 -8.100 63.878604
2014-03-24 04:14:47 20140323_2108.fits(obstype=survey 181.512119 68.010305 3.59 1.05 -21.71 230.661 111 260.307 -8.100 63.878604
2014-03-24 04:14:51 20140323_2109.fits(obstype=survey 181.512119 68.010305 3.80 1.04 -52.46 222.772 106 260.307 -8.100 63.878604
2014-03-24 04:14:56 20140323_2110.fits(obstype=survey 181.512119 68.010305 4.03 1.10 -44.20 222.21 105 260.307 -8.100 63.878604
2014-03-24 04:15:00 20140323_2111.fits(obstype=survey 181.512119 68.010305 3.39 1.09 -35.00 231.549 116 260.307 -8.100 63.878604
2014-03-24 04:15:05 20140323_2112.fits(obstype=survey 181.512119 68.010305 3.57 1.06 -50.30 231.281 112 260.307 -8.100 63.878604
2014-03-24 04:19:47 20140323_2113.fits(obstype=survey 185.516308 68.010204 3.52 1.06 -24.22 212.439 110 260.346 -8.200 61.501169
2014-03-24 04:19:51 20140323_2114.fits(obstype=survey 185.516308 68.010204 3.55 1.03 -14.47 213.099 113 260.346 -8.200 61.501169
2014-03-24 04:19:55 20140323_2115.fits(obstype=survey 185.516308 68.010204 3.04 1.05 -34.30 214.527 117 260.346 -8.200 61.501169
2014-03-24 04:20:00 20140323_2116.fits(obstype=survey 185.516308 68.010204 3.14 1.06 -23.91 213.927 118 260.346 -8.200 61.501169
2014-03-24 04:20:05 20140323_2117.fits(obstype=survey 185.516308 68.010204 2.98 1.08 -24.45 213.485 119 260.346 -8.200 61.501169
2014-03-24 04:20:09 20140323_2118.fits(obstype=survey 185.516308 68.010204 3.31 1.14 -21.62 215.254 112 260.346 -8.200 61.501169
2014-03-24 04:20:13 20140323_2119.fits(obstype=survey 185.516308 68.010204 3.38 1.06 -35.00 214.966 111 260.346 -8.200 61.501169
